-1,-2,-3,-4,-5,training_dataset
0.2662220045153809,-1.2553659495901326,-1.5987800154494802,-2.2791862213841614,-2.163234022966443,-0.6859756708333329
-0.1417234124874444,-2.876273135219164,-1.3623117640371307,-2.606083758305191,-2.6808440540213376,-0.9431268900000004
0.0186700544976805,-1.202975803165283,-0.8829976020141608,-2.3194397200048047,-2.0557200923572267,-2.133697371609196
-0.5009299966050507,-0.002774280296224,-1.3766689203417972,-1.8981461492298108,-1.626434932929688,-1.02443622474138
-0.4674186403712184,-0.5530460019799808,-1.449839673900391,-1.186381777438965,-1.3491937281165625,-0.4005039005555559
-1.7844822193847654,-0.2463496479437255,-4.3723894402894725,-2.0324433216630866,-1.3242442457652694,-0.8596981861898149
-0.3791147940175779,-2.74018110366455,-2.8376070768853072,-2.540210330266734,-1.571202299324137,-0.4880343204166664
0.3158103490501643,0.2218481870197095,-1.2749078273946617,-3.395611380457032,-0.62939909706946,-0.6558677597222216
-0.7282154116503904,-0.6421420823193358,-2.5775647805289714,-1.1630760858473557,-2.358670505453102,-0.6466139600000007
0.0271271453609207,-0.8309548365470378,-1.3975703041712653,-2.0792853541288983,-2.8673548028964846,-1.986289740357144
-0.5809080004179691,-0.1154387312097164,-1.665409873769531,-2.284554064839176,-2.46497020101702,-2.9982385115431027
-0.3210986847814939,-1.925026627977264,-2.243289753521042,-1.58038896426595,-2.012941193212892,-2.646343977857144
-0.8829850792431544,-1.9143378064632173,-1.6036673014498193,-1.693057606932199,-2.178220939765194,0.0059899433333338
-0.1216781247232055,-1.6109758850744638,-1.7416254677285157,-1.052901122276278,-2.449254859013991,-0.5130240550000001
-0.0794268793670653,1.5370290506124442,-2.176971064281763,-1.118954950676491,-1.7159013207792966,-0.3314217799999994
-0.2338793805598955,-1.200340104689607,-1.716620387359484,-3.35506175786425,-1.4105474924555588,-0.6144289777256944
-1.8121419526284408,-2.04573815989624,-2.1960576600992967,-2.5626645376806634,-2.748303737738716,-2.285909899166666
-2.609637926012246,-0.8394949550279017,-2.7620530890624995,-1.6139701717517578,-2.176189883554109,-0.0340706050000001
-0.3902366903476558,-1.1549299957897137,-1.8787697271181645,-2.866407653635875,-1.032613686219951,0.0597295308333336
-0.7742418848414891,-0.2496545068988715,-0.7783038653743908,0.0648841413509112,-0.7178372979235834,-2.0190892111458334
-1.0547730288037114,-0.6319848477824517,-1.3501419727011723,-2.003605530056396,-2.590439492605461,-0.62687148875
-0.0233120517159016,-0.4738602504531249,-2.4865894887325544,-1.731531410656468,-1.8086852020244988,-0.587079516538462
-1.1011616950898775,-0.0557585819250481,-1.562030980532087,-3.0827720228750004,-2.3846924279707027,-1.2881063917857136
-0.2964133881289523,-0.2901525049511719,-0.4594773293470976,-1.178350067493719,-2.704942843600371,-1.5363351568749994
-0.1797398144433599,-1.8283760143457035,-1.0062057283398438,-1.427783282791016,-2.645996973952289,-2.5635455592410707
-0.3303766309483509,-0.6276073761896306,-2.180778885779296,-1.2803499770654287,-2.7016390719303387,-0.6793708116927086
-0.0039440824516296,-0.867740334537109,-2.0469878220559377,-2.278431030521523,-0.6311106551562501,-1.284662478145834
-0.5800567716455077,-0.9002551143151856,-1.4187057681087236,-2.662444375482555,-2.841163937286125,-0.3795861658333335
-0.148809730475725,-2.722788565567709,-2.819623726145537,-2.8275789675195315,-1.8277941827425128,-1.167235993333333
-1.3884158585070798,-0.0673848294506833,-1.6293496052643222,-1.5856400726213704,-1.8473730175627692,-0.645897525
-0.4940733245817057,-1.7096451428789052,-1.6729332416432463,-2.3531760982686944,-3.428442998516549,-0.4904938898611111
-1.3806459702316338,-2.396588865150392,-1.6472867315664068,-1.902779952728613,-1.7148611108129883,-2.539349950500001
-0.0709128124687499,0.0753634953964841,-0.9869693160481766,-0.6841691082486984,-2.3507943088256837,-1.6295691739999996
-0.2374808153155518,-1.3573612326953115,-3.023596560591667,-2.492242510825469,-1.8446125607405597,-1.123494561875
-2.800578771207813,-0.7184710669780819,-0.8759044764217118,-1.4447119466397864,-1.854133863984297,-0.7490416209770115
-0.1031429514672852,-0.4423780128186036,-3.0096615999882816,-1.4764989805171094,-2.085980620547636,-1.855745270656815
0.3486702861413577,0.0146812090905754,-2.1191637380475683,-2.341550853224609,-2.6478566028746444,-0.7511577766666669
-0.2508844787670898,-1.6972168249742543,-1.4929753081824066,-1.7115399897070311,-1.2907789065136714,-3.091059832037038
-0.1456119906394622,-0.1682353646274412,-1.6980891567880392,-2.629295047665172,-1.8438115270820312,-0.1690626919827593
-0.2326539781884761,-1.6056581700991268,-1.6723725174902349,-1.3235000582385252,-2.9087390752522784,-0.7238021966666667
-0.6458760009814452,-0.5569032517449949,-0.3892044304894297,-0.9742746522070316,-2.265208581491347,-0.4098160712499998
-0.5251422481763599,-2.020582511402448,-1.7576150779442574,-2.503281350324218,-1.6089253603085936,-0.2654459570833323
-0.0791464527143007,-0.1806024916394042,-1.9629530461933504,-1.4714206420679687,-1.3936974828129556,-0.2083619870833333
-0.3630500506087246,-0.4264810895772878,-2.5997250958529525,-3.898822791757804,-1.552411358361039,-0.4719003956250001
-0.2428714866296384,-1.185464268675129,-2.185286062652344,-2.5386513378152813,-2.217990901764781,-0.7408480720000004
-0.016821401375122,-0.1928108757885742,-2.916301094910087,-1.8527083716068888,-3.83569063368561,-0.3030277493333315
-0.4063808217602538,-0.6617583535278322,-0.4803834192695312,-2.174158506357964,-2.199191075361606,-1.499513314357143
-0.5799322564542639,-0.3733393559316409,-1.440612670913086,-2.6512905958353747,-3.2107880338254544,-0.7381473791666657
-1.5703980483328597,-1.859808768054688,-1.6827919582070314,-2.260424165959375,-0.745519081479492,-0.3344370241666669
-0.0554990588220216,-2.713893511332305,-2.19831502678711,-0.7761840064164802,-1.1640784013248224,-2.3717563856034483
-0.591819761190796,-1.2606423752622768,0.1188533382900388,-2.42897901081996,-3.870014227175195,-0.7408069583333332
-0.0098876277838133,-1.0478188383763016,-2.830534514832032,0.0791243860339356,-2.370626066568778,-2.8412140935
0.3346523376367187,-1.4620690245072117,-2.3276433916780594,-2.46297213468418,-1.3307698163769537,-1.7007563498333331
0.5273971111201172,-2.055198335389404,-0.81301756970459,-0.7007575099641924,-2.3217620642130465,-3.2669784201666667
-0.6064534015332036,-0.607847702410156,-1.882394658623048,-1.004644460968424,-1.979537796535644,-3.08456193625
