-1,-2,-3,-4,-5,training_dataset
-0.4474210457451173,0.0181358947216798,-0.9739235440185542,-2.61880595233301,-2.2567582041171352,-0.6859756708333329
-0.0699387139854599,-1.0705414885144915,-1.3757493901609177,-0.5478477971513669,-2.3276970319100125,-0.9431268900000004
0.0817395840917964,-1.5670187516788467,-1.731399986441062,-1.9545134289821404,-2.262599720199147,-2.133697371609196
-0.7990987093531385,-0.6994873924793824,-1.5999343302740183,-2.302693825158947,-3.666640470411661,-1.02443622474138
-0.4401173665882461,-1.0697644732187506,-1.5576999391203514,-0.0828512546240232,-3.243160218876574,-0.4005039005555559
-0.2085746448510743,-3.58256084471958,-1.931614468819011,-1.4366584721050348,-1.2672100847878198,-0.8596981861898149
-0.5253997899975584,-0.5865617927356048,-1.090214753331706,-2.168747093057838,-2.5691889460379165,-0.4880343204166664
-1.2845795893907332,-0.0864617623952416,-1.7414505499306256,-1.924814173419922,-2.801150182425133,-0.6558677597222216
-0.2066007022827141,-0.7783322128428812,-1.7299620411897785,-1.629210092410157,-1.9484410603554692,-0.6466139600000007
-0.0533384440568029,-1.511537756203125,-1.3486546165020756,-1.5635127743563564,-1.60165045187125,-1.986289740357144
-0.4833530080027481,-1.3724327119563895,-2.116453820452953,-1.0121214990185543,-2.573951590950003,-2.9982385115431027
-0.437617290450689,-1.7214663086972657,-0.7881014704432185,-1.5972983931767104,-0.4518261425136714,-2.646343977857144
-1.0824202967956549,-0.496907606760724,-1.6556198322968754,-1.5666337939044732,-2.145156179295165,0.0059899433333338
-2.1166250911418514,-0.7031102269581043,-0.8441884007164417,-3.0378079541800607,-2.5767762480152028,-0.5130240550000001
-0.6484902482114298,-2.016811465486225,-1.129059682922176,-1.8399600275676236,-2.3666736243323867,-0.3314217799999994
-0.9976000942430484,-1.446667453004176,-0.7058747276088152,-2.2138640870057675,-3.004412810592584,-0.6144289777256944
-0.3863667492627727,-0.4540060380224608,-2.77851909130396,-3.42592358644697,-1.755726320180078,-2.285909899166666
-0.0695263078576655,-1.3234729262055116,-1.5166988126463783,-1.5498893746544466,-2.6026063149753798,-0.0340706050000001
-1.5602156723128249,-0.2570232185481768,-2.3814131148429825,-1.874863697635245,-2.701912572336905,0.0597295308333336
0.2703141698262533,-0.1746682664929199,-1.938841374055176,-1.94867539386632,-1.1080177677469314,-2.0190892111458334
0.4202733287177734,-1.7777218074218757,-1.7547073575521883,-2.6060251472679927,-1.3969852410806338,-0.62687148875
0.2076021194384763,-1.2074320761621091,-0.9709128225224604,-1.0229823159094238,-2.510884394051334,-0.587079516538462
-0.953605367437756,-3.1378724608441475,-1.1417991507011709,-1.4979144303995022,-0.1227196587207029,-1.2881063917857136
-0.0275091740560933,-0.3606302608291017,-2.047509451273871,-2.7513377851944085,-1.8277269012939448,-1.5363351568749994
-0.190656533263269,-1.2191009396756811,-1.1491110349853515,-2.6695949465723983,-2.113403082824218,-2.5635455592410707
-0.1687464490877281,-1.6387887536562502,-0.4302985807958983,-2.5275537146678086,-3.1251918524963065,-0.6793708116927086
-0.8650602708579583,-1.7911606123733426,-1.1453635592675784,-2.572351922070749,-3.335304637102396,-1.284662478145834
-0.018771598767578,-0.2294204271542362,-0.8535004431212799,-2.8671656841701805,-2.848397681846862,-0.3795861658333335
-0.0431041345646157,-0.2086363911230468,-1.5839489115080727,1.8183621605089448,-1.7377969435839848,-1.167235993333333
0.0052611218251953,-0.1901299022612848,-2.060234781079031,-3.0007789582677105,-1.4547524648763013,-0.645897525
-0.3028296121129269,-2.241857109655627,-0.7043070285878908,-1.5025931023959598,-1.127176810839843,-0.4904938898611111
-0.4967737899563625,-1.4457625632341748,-3.6786993044410736,-2.7114305449462224,-1.8650863341650317,-2.539349950500001
0.0376897984122726,-2.273137291580403,-1.7451727802954176,-1.486436814576867,-1.516808028602628,-1.6295691739999996
-0.3914585075317383,-1.2149734279839404,-1.873532174925427,-4.036915791180043,,-1.123494561875
-2.1613022959861365,-0.5014922411793822,-1.5939621595784164,-1.7413014600719094,,-0.7490416209770115
